symbol_nse,symbol_bse,company_name,isin,nse_series,bse_scrip_code,status
JPPOWER,JPPOWER,Jaiprakash Power Ventures Limited,INE351F01018,EQ,532627,active
JSFB,JSFB,JANA SMALL FINANCE BANK LIMITED,INE953L01027,EQ,544118,active
JSL,JSL,Jindal Stainless Limited,INE220G01021,EQ,532508,active
JSLL,JSLL,Jeena Sikho Lifecare Limited,INE0J5801029,EQ,544476,active
JSWCEMENT,JSWCEMENT,JSW CEMENT LIMITED,INE718I01012,EQ,544480,active
JSWENERGY,JSWENERGY,JSW Energy Limited,INE121E01018,EQ,533148,active
JSWHL,JSWHL,JSW Holdings Limited,INE824G01012,EQ,532642,active
JSWINFRA,JSWINFRA,JSW Infrastructure Limited,INE880J01026,EQ,543994,active
JSWSTEEL,JSWSTEEL,JSW Steel Limited,INE019A01038,EQ,500228,active
JTEKTINDIA,JTEKTINDIA,JTEKT India Limited,INE643A01035,EQ,520057,active
JTLIND,JTLIND,JTL INDUSTRIES LIMITED,INE391J01032,EQ,534600,active
JUBLCPL,JUBLCPL,Jubilant Agri and Consumer Products Limited,INE03CC01015,EQ,544355,active
JUBLFOOD,JUBLFOOD,Jubilant Foodworks Limited,INE797F01020,EQ,533155,active
JUBLINGREA,JUBLINGREA,Jubilant Ingrevia Limited,INE0BY001018,EQ,543271,active
JUBLPHARMA,JUBLPHARMA,JUBILANT PHARMOVA LIMITED,INE700A01033,EQ,530019,active
JUNIPER,JUNIPER,Juniper Hotels Limited,INE696F01016,EQ,544129,active
JUSTDIAL,JUSTDIAL,Just Dial Limited,INE599M01018,EQ,535648,active
JWL,JWL,JUPITER WAGONS LIMITED,INE209L01016,EQ,533272,active
JYOTHYLAB,JYOTHYLAB,JYOTHY LABS LIMITED,INE668F01031,EQ,532926,active
JYOTICNC,JYOTICNC,Jyoti CNC Automation Limited,INE980O01024,EQ,544081,active
JYOTISTRUC,JYOTISTRUC,Jyoti Structures Ltd.,INE197A01024,EQ,513250,active
KABRAEXTRU,KABRAEXTRU,Kabra Extrusion Technik Ltd,INE900B01029,EQ,524109,active
KAJARIACER,KAJARIACER,Kajaria Ceramics Ltd,INE217B01036,EQ,500233,active
KAKATCEM,KAKATCEM,Kakatiya Cement Sugar & Industries Ltd.,INE437B01014,EQ,500234,active
KALAMANDIR,KALAMANDIR,Sai Silks (Kalamandir) Limited,INE438K01021,EQ,543989,active
KALPATARU,KALPATARU,Kalpataru Limited,INE227J01012,EQ,544423,active
KALYANIFRG,KALYANIFRG,Kalyani Forge Ltd.,INE314G01014,EQ,513509,active
KALYANKJIL,KALYANKJIL,Kalyan Jewellers India Limited,INE303R01014,EQ,543278,active
KAMATHOTEL,KAMATHOTEL,Kamat Hotels (India) ltd.,INE967C01018,EQ,526668,active
KAMDHENU,KAMDHENU,Kamdhenu Limited,INE390H01020,EQ,532741,active
KAMOPAINTS,KAMOPAINTS,Kamdhenu Ventures Limited,INE0BTI01037,EQ,543747,active
KANANIIND,KANANIIND,Kanani Industries Ltd,INE879E01037,EQ,506184,active
KANORICHEM,KANORICHEM,Kanoria Chemicals & Industries Ltd.,INE138C01024,EQ,506525,active
KANPRPLA,KANPRPLA,Kanpur Plastipack Limited,INE694E01014,EQ,507779,active
KANSAINER,KANSAINER,Kansai Nerolac Paints,INE531A01024,EQ,500165,active
KAPSTON,,Kapston Services Limited,INE542Z01028,EQ,,active
KARMAENG,KARMAENG,Karma Energy Limited,INE725L01011,EQ,533451,active
KARURVYSYA,KARURVYSYA,Karur Vysya Bank Ltd.,INE036D01028,EQ,590003,active
KAUSHALYA,KAUSHALYA,Kaushalya Infrastructure Development Corporation Ltd,INE234I01028,EQ,532925,active
KAYA,KAYA,Kaya Limited,INE587G01015,EQ,539276,active
KAYNES,KAYNES,KAYNES TECHNOLOGY INDIA LIMITED,INE918Z01012,EQ,543664,active
KCP,KCP,K.C.P. LTD,INE805C01028,EQ,590066,active
KCPSUGIND,KCPSUGIND,K C P SUGAR AND INDUSTRIES CORPORATION LTD.,INE790B01024,EQ,533192,active
KDDL,KDDL,KDDL Ltd,INE291D01011,EQ,532054,active
KEC,KEC,KEC International Ltd.,INE389H01022,EQ,532714,active
KECL,KECL,KIRLOSKAR ELECTRIC COMPANY LTD.,INE134B01017,EQ,533193,active
KEEPLEARN,KEEPLEARN,DSJ KEEP LEARNING LIMITED,INE055C01020,EQ,526677,active
KEI,KEI,KEI Industries Ltd.,INE878B01027,EQ,517569,active
KELLTONTEC,KELLTONTEC,Kellton Tech Solutions Ltd.,INE164B01030,EQ,519602,active
KERNEX,KERNEX,Kernex Microsystems (India) Ltd.,INE202H01019,EQ,532686,active
KEYFINSERV,KEYFINSERV,KEYNOTE FINANCIAL SERVICES LIMITED,INE681C01015,EQ,512597,active
KFINTECH,KFINTECH,KFin Technologies Limited,INE138Y01010,EQ,543720,active
KHADIM,KHADIM,Khadim India Limited,INE834I01025,EQ,540775,active
KHAICHEM,KHAICHEM,Khaitan Chemicals & Fertilizers Ltd,INE745B01028,EQ,507794,active
KHAITANLTD,KHAITANLTD,Khaitan (India) Ltd.,INE731C01018,EQ,590068,active
KHANDSE,KHANDSE,Khandwala Securities Ltd.,INE060B01014,EQ,531892,active
KICL,KICL,Kalyani Investment Company Limited,INE029L01018,EQ,533302,active
KILITCH,KILITCH,Kilitch Drugs (I) Ltd.,INE729D01010,EQ,524500,active
KIMS,KIMS,Krishna Institute of Medical Sciences Limited,INE967H01025,EQ,543308,active
KINGFA,KINGFA,Kingfa Science & Technology (India) Ltd,INE473D01015,EQ,524019,active
KIOCL,KIOCL,KIOCL Limited,INE880L01014,EQ,540680,active
KIRIINDUS,KIRIINDUS,KIRI INDUSTRIES LIMITED,INE415I01015,EQ,532967,active
KIRLOSBROS,KIRLOSBROS,Kirloskar Brothers Ltd.,INE732A01036,EQ,500241,active
KIRLOSENG,KIROILBBPH,Kirloskar Oil Engines Limited,INE146L01010,EQ,534026,delisted
KIRLOSIND,KIRLOSIND,Kirloskar Industries Ltd,INE250A01039,EQ,500243,active
KIRLPNU,KIRLPNU,Kirloskar Pneumatic Co.Ltd.,INE811A01020,EQ,505283,active
KITEX,KITEX,Kitex Garmenets Ltd.,INE602G01020,EQ,521248,active
KKCL,KKCL,Kewal Kiran Clothing Ltd.,INE401H01017,EQ,532732,active
KMEW,KMEW,Knowledge Marine & Engineering Works Limited,INE0CJD01011,EQ,543273,active
KMSUGAR,KMSUGAR,K. M. Sugar Mills Ltd.,INE157H01023,EQ,532673,active
KNAGRI,,KN Agri Resources Limited,INE0KNW01016,EQ,,active
KNRCON,KNRCON,KNR Constructions Limited,INE634I01029,EQ,532942,active
KOHINOOR,KOHINOOR,Kohinoor Foods Ltd,INE080B01012,EQ,512559,active
KOKUYOCMLN,KOKUYOCMLN,Kokuyo Camlin Ltd,INE760A01029,EQ,523207,active
KOLTEPATIL,KOLTEPATIL,Kolte-Patil Developers Ltd,INE094I01018,EQ,532924,active
KOPRAN,KOPRAN,Kopran Ltd.,INE082A01010,EQ,524280,active
KOTAKBANK,KOTAKBANK,Kotak Mahindra Bank Ltd.,INE237A01028,EQ,500247,active
KOTARISUG,,Kothari Sugars And Chemicals Limited,INE419A01022,EQ,,active
KOTHARIPET,KOTHARIP,Kothari Petrochemicals Ltd.,INE720A01015,EQ,532096,delisted
KOTHARIPRO,KOTHARIPRO,Kothari Products Ltd.,INE823A01017,EQ,530299,active
KPEL,KPEL,K.P. Energy Limited,INE127T01021,EQ,539686,active
KPIGREEN,KPIGREEN,KPI Green Energy Limited,INE542W01025,EQ,542323,active
KPIL,KPIL,KALPATARU PROJECTS INTERNATIONAL LIMITED,INE220B01022,EQ,522287,active
KPITTECH,KPITTECH,KPIT Technologies Ltd,INE04I401011,EQ,542651,active
KPRMILL,KPRMILL,K.P.R. Mill Ltd.,INE930H01031,EQ,532889,active
KRBL,KRBL,KRBL Ltd.,INE001B01026,EQ,530813,active
KREBSBIO,KREBSBIO,Krebs Biochemicals & Industries Ltd.,INE268B01013,EQ,524518,active
KRIDHANINF,KRIDHANINF,Kridhan Infra Limited,INE524L01026,EQ,533482,active
KRISHANA,,Krishana Phoschem Limited,INE506W01012,EQ,,active
KRISHIVAL,KRISHIVAL,KRISHIVAL FOODS LIMITED,INE0GGO01015,EQ,544416,active
KRITI,KRITI,Kriti Industries (India) Ltd.,INE479D01038,EQ,526423,active
KRITIKA,,Kritika Wires Limited,INE00Z501029,EQ,,active
KRITINUT,KRITINUT,Kriti Nutrients Ltd,INE798K01010,EQ,533210,active
KRN,KRN,KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,INE0Q3J01015,EQ,544263,active
KRONOX,KRONOX,KRONOX LAB SCIENCES LIMITED,INE0ATZ01017,EQ,544187,active
KROSS,KROSS,Kross Limited,INE0O6601022,EQ,544253,active
KRSNAA,KRSNAA,Krsnaa Diagnostics Limited,INE08LI01020,EQ,543328,active
KRYSTAL,KRYSTAL,KRYSTAL INTEGRATED SERVICES LIMITED,INE0QN801017,EQ,544149,active
KSB,KSB,KSB LIMITED,INE999A01023,EQ,500249,active
KSCL,KSCL,Kaveri Seed Company Ltd,INE455I01029,EQ,532899,active
KSHITIJPOL,,Kshitij Polyline Limited,INE013801027,EQ,,active
KSL,KSL,Kalyani Steels Ltd,INE907A01026,EQ,500235,active
KSOLVES,KSOLVES,Ksolves India Limited,INE0D6I01023,EQ,543599,active
KSR,KSR,KSR Footwear Limited,INE1SPP01016,EQ,544615,active
KTKBANK,KTKBANK,Karnataka Bank Ltd.,INE614B01018,EQ,532652,active
KUANTUM,KUANTUM,Kuantum Papers Limited,INE529I01021,EQ,532937,active
LAGNAM,,Lagnam Spintex Limited,INE548Z01017,EQ,,active
LAL,LAL,LORENZINI APPARELS LIMITED,INE740X01023,EQ,540952,active
LALPATHLAB,LALPATHLAB,Dr. Lal Pathlabs Limited,INE600L01024,EQ,539524,active
LAMBODHARA,LAMBODHARA,Lambodhara Textiles Ltd.,INE112F01022,EQ,590075,active
LANDMARK,LANDMARK,LANDMARK CARS LIMITED,INE559R01029,EQ,543714,active
LAOPALA,LAOPALA,La Opala RG Ltd.,INE059D01020,EQ,526947,active
LASA,LASA,Lasa Supergenerics Limited,INE670X01014,EQ,540702,active
LATENTVIEW,LATENTVIEW,Latent View Analytics Limited,INE0I7C01011,EQ,543398,active
LAURUSLABS,LAURUSLABS,Laurus Labs Limited,INE947Q01028,EQ,540222,active
LAXMICOT,,Laxmi Cotspin Limited,INE801V01019,EQ,,active
LAXMIDENTL,LAXMIDENTL,Laxmi Dental Limited,INE0WO601020,EQ,544339,active
LAXMIINDIA,LAXMIINDIA,LAXMI INDIA FINANCE LIMITED,INE06WU01026,EQ,544465,active
LEMERITE,,Le Merite Exports Limited,INE0G1L01017,EQ,,active
LEMONTREE,LEMONTREE,Lemon Tree Hotels Limited,INE970X01018,EQ,541233,active
LENSKART,LENSKART,Lenskart Solutions Limited,INE956O01016,EQ,544600,active
LEXUS,,Lexus Granito (India) Limited,INE500X01013,EQ,,active
LFIC,,Lakshmi Finance & Industrial Corporation Limited,INE850E01012,EQ,,active
LGBBROSLTD,LGBBROSLTD,L.g.Balkrishnan & Bros. Ltd.,INE337A01034,EQ,500250,active
LGEINDIA,LGEINDIA,LG Electronics India Limited,INE324D01010,EQ,544576,active
LGHL,,Laxmi Goldorna House Limited,INE258Y01016,EQ,,active
LIBAS,,Libas Consumer Products Limited,INE908V01012,EQ,,active
LIBERTSHOE,LIBERTSHOE,Liberty Shoes Ltd.,INE557B01019,EQ,526596,active
LICHSGFIN,LICHSGFIN,Lic Housing Finance Ltd.,INE115A01026,EQ,500253,active
LICI,LICI,LIFE INSURANCE CORPORATION OF INDIA,INE0J1Y01017,EQ,543526,active
LIKHITHA,LIKHITHA,Likhitha Infrastructure Limited,INE060901027,EQ,543240,active
LINC,LINC,LINC LIMITED,INE802B01027,EQ,531241,active
LINCOLN,LINCOLN,Lincoln Pharmaceuticals ltd.,INE405C01035,EQ,531633,active
LINDEINDIA,LINDEINDIA,Linde India Limited,INE473A01011,EQ,523457,active
LLOYDSENGG,LLOYDSENGG,LLOYDS ENGINEERING WORKS LIMITED,INE093R01011,EQ,539992,active
LLOYDSENT,LLOYDSENT,LLOYDS ENTERPRISES LIMITED,INE080I01025,EQ,512463,active
LLOYDSME,LLOYDSME,Lloyds Metals and Energy Limited,INE281B01032,EQ,512455,active
LMW,LMW,LMW Limited,INE269B01029,EQ,500252,active
LODHA,LODHA,Lodha Developers Limited,INE670K01029,EQ,543287,active
LOKESHMACH,LOKESHMACH,Lokesh Machines Limited,INE397H01017,EQ,532740,active
LORDSCHLO,LORDSCHLO,Lords Chloro Alkali Ltd,INE846D01012,EQ,500284,active
LOTUSDEV,LOTUSDEV,Sri Lotus Developers and Realty Limited,INE0V9Q01010,EQ,544469,active
LOTUSEYE,LOTUSEYE,Lotus Eye Hospital And Institute Limited,INE947I01017,EQ,532998,active
LOVABLE,LOVABLE,Lovable Lingerie Limited,INE597L01014,EQ,533343,active
LOYALTEX,LOYALTEX,Loyal Textiles Mills Ltd,INE970D01010,EQ,514036,active
LPDC,LPDC,Landmark Property Development Company Ltd.,INE197J01017,EQ,533012,active
LT,LT,Larsen & Toubro Limited,INE018A01030,EQ,500510,active
LTF,LTF,L&T Finance Limited,INE498L01015,EQ,533519,active
LTFOODS,LTFOODS,LT Foods Limited,INE818H01020,EQ,532783,active
LTIM,LTIM,LTIMindtree Limited,INE214T01019,EQ,540005,active
LTTS,LTTS,L&T Technology Services Limited,INE010V01017,EQ,540115,active
LUMAXIND,LUMAXIND,Lumax Industries Ltd.,INE162B01018,EQ,517206,active
LUMAXTECH,LUMAXTECH,Lumax Auto Technologies Ltd.,INE872H01027,EQ,532796,active
LUPIN,LUPIN,Lupin Ltd,INE326A01037,EQ,500257,active
LUXIND,LUXIND,LUX Industries Limited,INE150G01020,EQ,539542,active
LXCHEM,LXCHEM,Laxmi Organic Industries Limited,INE576O01020,EQ,543277,active
LYKALABS,LYKALABS,Lyka Labs Ltd.,INE933A01014,EQ,500259,active
LYPSAGEMS,LYPSAGEMS,Lypsa Gems & Jewellery Limited,INE142K01011,EQ,534532,active
M&M,M&M,Mahindra & Mahindra Ltd.,INE101A01026,EQ,500520,active
M&MFIN,M&MFIN,Mahindra & Mahindra Financial Services Limited,INE774D01024,EQ,532720,active
MAANALU,MAANALU,MAAN ALUMINIUM LIMITED,INE215I01027,EQ,532906,active
MACPOWER,,Macpower CNC Machines Limited,INE155Z01011,EQ,,active
MADHAV,MADHAV,Madhav Marbles & Granites Ltd.,INE925C01016,EQ,515093,active
MADHUCON,MADHUCON,Madhucon Projects Ltd.,INE378D01032,EQ,531497,active
MADRASFERT,MADRASFERT,Madras Fertilizers Ltd,INE414A01015,EQ,590134,active
MAGADSUGAR,MAGADSUGAR,Magadh Sugar & Energy Limited,INE347W01011,EQ,540650,active
MAGNUM,MAGNUM,MAGNUM VENTURES LIMITED,INE387I01016,EQ,532896,active
MAHABANK,MAHABANK,Bank of maharashtra,INE457A01014,EQ,532525,active
MAHAPEXLTD,MAHAPEXLTD,Maha Rashtra Apex Corporation Ltd,INE843B01013,EQ,523384,active
MAHEPC,MAHEPC,MAHINDRA EPC IRRIGATION LIMITED,INE215D01010,EQ,523754,active
MAHESHWARI,,Maheshwari Logistics Limited,INE263W01010,EQ,,active
MAHLIFE,MAHLIFE,Mahindra Lifespace Developers Ltd.,INE813A01018,EQ,532313,active
MAHLOG,MAHLOG,Mahindra Logistics Limited,INE766P01016,EQ,540768,active
MAHSCOOTER,MAHSCOOTER,Maharashtra Scooters Ltd.,INE288A01013,EQ,500266,active
MAHSEAMLES,MAHSEAMLES,Maharashtra Seamless Ltd.,INE271B01025,EQ,500265,active
MAITHANALL,MAITHANALL,Maithan Alloys Limited,INE683C01011,EQ,590078,active
MALLCOM,MALLCOM,MALLCOM (INDIA) LTD.,INE389C01015,EQ,539400,active
MALUPAPER,MALUPAPER,Malu Paper Mills Limited,INE383H01017,EQ,532728,active
MAMATA,MAMATA,MAMATA MACHINERY LIMITED,INE0TO701015,EQ,544318,active
MANAKCOAT,MANAKCOAT,Manaksia Coated Metals & Industries Ltd,INE830Q01018,EQ,539046,active
MANAKSIA,MANAKSIA,MANAKSIA LIMITED,INE015D01022,EQ,532932,active
MANAKSTEEL,MANAKSTEEL,Manaksia Steels Limited,INE824Q01011,EQ,539044,active
MANALIPETC,MANALIPETC,Manali Petrochemicals Ltd.,INE201A01024,EQ,500268,active
MANAPPURAM,MANAPPURAM,Manappuram Finance Limited,INE522D01027,EQ,531213,active
MANBA,MANBA,Manba Finance Limited,INE939X01013,EQ,544262,active
MANCREDIT,MANCREDIT,Mangal Credit and Fincorp Limited,INE545L01039,EQ,505850,active
MANGALAM,MANGALAM,Mangalam Drugs and Organics Ltd.,INE584F01014,EQ,532637,active
MANGLMCEM,MANGLMCEM,Mangalam Cement Ltd.,INE347A01017,EQ,502157,active
MANINDS,MANINDS,Man Industries (India) Ltd,INE993A01026,EQ,513269,active
MANINFRA,MANINFRA,MAN INFRACONSTRUCTION LIMITED,INE949H01023,EQ,533169,active
MANKIND,MANKIND,Mankind Pharma Limited,INE634S01028,EQ,543904,active
MANORAMA,MANORAMA,Manorama Industries Limited,INE00VM01036,EQ,541974,active
MANORG,MANORG,Mangalam Organics Limited,INE370D01013,EQ,514418,active
MANUGRAPH,MANUGRAPH,Manugraph India Ltd,INE867A01022,EQ,505324,active
MANYAVAR,MANYAVAR,Vedant Fashions Limited,INE825V01034,EQ,543463,active
MAPMYINDIA,MAPMYINDIA,C.E. Info Systems Limited,INE0BV301023,EQ,543425,active
MARALOVER,MARALOVER,Maral Overseas Ltd.,INE882A01013,EQ,521018,active
MARATHON,MARATHON,Marathon Nextgen Realty Ltd,INE182D01020,EQ,503101,active
MARICO,MARICO,Marico Limited,INE196A01026,EQ,531642,active
MARINE,,Marine Electricals (India) Limited,INE01JE01028,EQ,,active
MARKOLINES,MARKOLINES,Markolines Pavement Technologies Limited,INE0FW001016,EQ,543364,active
MARKSANS,MARKSANS,Marksans Pharma Ltd.,INE750C01026,EQ,524404,active
MARUTI,MARUTI,Maruti Suzuki India  Ltd.,INE585B01010,EQ,532500,active
MASFIN,MASFIN,MAS Financial Services Limited,INE348L01012,EQ,540749,active
MASTEK,MASTEK,Mastek Limited,INE759A01021,EQ,523704,active
MASTERTR,MASTERTR,Master Trust Ltd.,INE677D01037,EQ,511768,active
MATRIMONY,MATRIMONY,Matrimony.com Limited,INE866R01028,EQ,540704,active
MAWANASUG,MAWANASUG,Mawana Sugars Ltd,INE636A01039,EQ,523371,active
MAXESTATES,MAXESTATES,Max Estates Limited,INE03EI01018,EQ,544008,active
MAXHEALTH,MAXHEALTH,Max Healthcare Institute Limited,INE027H01010,EQ,543220,active
MAXIND,MAXIND,Max India Limited,INE0CG601016,EQ,543223,active
MAYURUNIQ,MAYURUNIQ,Mayur Uniquoters ltd.,INE040D01038,EQ,522249,active
MAZDA,MAZDA,Mazda Ltd.,INE885E01042,EQ,523792,active
MAZDOCK,MAZDOCK,Mazagon Dock Shipbuilders Limited,INE249Z01020,EQ,543237,active
MBAPL,,Madhya Bharat Agro Products Limited,INE900L01010,EQ,,active
MBEL,MBEL,M & B ENGINEERING LIMITED,INE08N601015,EQ,544470,active
MBLINFRA,MBLINFRA,MBL Infrastructure Ltd,INE912H01013,EQ,533152,active
MCL,,Madhav Copper Limited,INE813V01022,EQ,,active
MCLOUD,MCLOUD,MAGELLANIC CLOUD LIMITED,INE613C01026,EQ,538891,active
MCX,MCX,Multi Commodity Exchange of India Ltd,INE745G01035,EQ,534091,active
MEDANTA,MEDANTA,Global Health Limited,INE474Q01031,EQ,543654,active
MEDIASSIST,MEDIASSIST,Medi Assist Healthcare Services Limited,INE456Z01021,EQ,544088,active
MEDICAMEQ,MEDICAMEQ,Medicamen Biotech Ltd.,INE646B01010,EQ,531146,active
MEDICO,MEDICO,MEDICO REMEDIES LIMITED,INE630Y01024,EQ,540937,active
MEDPLUS,MEDPLUS,Medplus Health Services Limited,INE804L01022,EQ,543427,active
MEESHO,MEESHO,Meesho Limited,INE0VDM01015,EQ,544632,active
MEIL,MEIL,MANGAL ELECTRICAL INDUSTRIES LIMITED,INE0PKD01011,EQ,544492,active
MENONBE,MENONBE,Menon Bearings Ltd,INE071D01033,EQ,523828,active
METROBRAND,METROBRAND,Metro Brands Limited,INE317I01021,EQ,543426,active
METROPOLIS,METROPOLIS,Metropolis Healthcare Limited,INE112L01020,EQ,542650,active
MFML,MFML,Mahalaxmi Fabric Mills Limited,INE0US801024,EQ,544233,active
MFSL,MFSL,Max Financial Services Limited,INE180A01020,EQ,500271,active
MGEL,MGEL,MANGALAM GLOBAL ENTERPRISE LIMITED,INE0APB01032,EQ,544273,active
MGL,MGL,Mahanagar Gas Limited,INE002S01010,EQ,539957,active
MHLXMIRU,MHLXMIRU,Mahalaxmi Rubtech Ltd.,INE112D01035,EQ,514450,active
MHRIL,MHRIL,Mahindra Holidays & Resorts India Limited,INE998I01010,EQ,533088,active
MICEL,MICEL,MIC Electronics Limited,INE287C01037,EQ,532850,active
MIDHANI,MIDHANI,Mishra Dhatu Nigam Limited,INE099Z01011,EQ,541195,active
MIDWESTLTD,MIDWESTLTD,Midwest Limited,INE0XAD01024,EQ,544587,active
MINDACORP,MINDACORP,Minda Corporation Limited,INE842C01021,EQ,538962,active
MINDTECK,MINDTECK,Mindteck (India) Ltd,INE110B01017,EQ,517344,active
MIRCELECTR,MIRCELECTR,Mirc Electronics Ltd,INE831A01028,EQ,500279,active
MIRZAINT,MIRZAINT,Mirza International  Limited,INE771A01026,EQ,526642,active
MITCON,,MITCON Consultancy & Engineering Services Limited,INE828O01033,EQ,,active
MITTAL,,Mittal Life Style Limited,INE997Y01027,EQ,,active
MKPL,MKPL,M.K.Proteins Limited,INE964W01021,EQ,543919,active
MMFL,MMFL,M.M.Forgings Ltd.,INE227C01017,EQ,522241,active
MMP,,MMP Industries Limited,INE511Y01018,EQ,,active
MMTC,MMTC,MMTC Ltd.,INE123F01029,EQ,513377,active
MOBIKWIK,MOBIKWIK,One Mobikwik Systems Limited,INE0HLU01028,EQ,544305,active
MODINATUR,MODINATUR,Modi Naturals Limited,INE537F01012,EQ,519003,active
MODIRUBBER,MODIRUBBER,Modi Rubber Ltd.,INE832A01018,EQ,500890,active
MODIS,MODIS,MODIâS NAVNIRMAN LIMITED,INE0L0L01012,EQ,543539,active
MODISONLTD,MODISONLTD,MODISON LIMITED,INE737D01021,EQ,506261,active
MODTHREAD,MODTHREAD,Modern Thread (India) Ltd.,INE794W01014,EQ,500282,active
MOHITIND,MOHITIND,Mohit Industries Limited,INE954E01012,EQ,531453,active
MOIL,MOIL,MOIL Limited,INE490G01020,EQ,533286,active
MOKSH,,Moksh Ornaments Limited,INE514Y01020,EQ,,active
MOL,MOL,Meghmani Organics Limited,INE0CT101020,EQ,543331,active
MOLDTECH,MOLDTECH,Mold-Tek Technologies Ltd,INE835B01035,EQ,526263,active
MOLDTKPAC,MOLDTKPAC,Mold-Tek Packaging Limited,INE893J01029,EQ,533080,active
MONARCH,MONARCH,Monarch Networth Capital Limited,INE903D01011,EQ,511551,active
MONEYBOXX,MONEYBOXX,MONEYBOXX FINANCE LIMITED,INE296Q01012,EQ,538446,active
MONTECARLO,MONTECARLO,Monte Carlo Fashions Limited,INE950M01013,EQ,538836,active
MOREPENLAB,MOREPENLAB,Morepen Laboratories Ltd.,INE083A01026,EQ,500288,active
MOSCHIP,MOSCHIP,MOSCHIP TECHNOLOGIES LIMITED,INE935B01025,EQ,532407,active
MOTHERSON,MOTHERSON,Samvardhana Motherson International Limited,INE775A01035,EQ,517334,active
MOTILALOFS,MOTILALOFS,Motilal Oswal Financial Services Limited,INE338I01027,EQ,532892,active
MOTISONS,MOTISONS,Motisons Jewellers Limited,INE0FRK01020,EQ,544053,active
MOTOGENFIN,MOTOGENFIN,Motor & General Finance (M.G.F.) Lt,INE861B01023,EQ,501343,active
MPHASIS,MPHASIS,Mphasis Limited,INE356A01018,EQ,526299,active
MPSLTD,MPSLTD,MPS Limited,INE943D01017,EQ,532440,active
MRF,MRF,M.R.F. Ltd.,INE883A01011,EQ,500290,active
MRPL,MRPL,Mangalore Refinery & Petrochemicals,INE103A01014,EQ,500109,active
MSPL,MSPL,MSP STEEL & POWER LTD.,INE752G01015,EQ,532650,active
MSTCLTD,MSTCLTD,MSTC Limited,INE255X01014,EQ,542597,active
MSUMI,MSUMI,Motherson Sumi Wiring India Limited,INE0FS801015,EQ,543498,active
MTARTECH,MTARTECH,MTAR Technologies Limited,INE864I01014,EQ,543270,active
MTNL,MTNL,Mahanagar Telephone Nigam Ltd.,INE153A01019,EQ,500108,active
MUFIN,MUFIN,MUFIN GREEN FINANCE LIMITED,INE08KJ01020,EQ,542774,active
MUFTI,MUFTI,Credo Brands Marketing Limited,INE220Q01020,EQ,544058,active
MUKANDLTD,MUKANDLTD,Mukand Ltd.,INE304A01026,EQ,500460,active
MUKKA,MUKKA,Mukka Proteins Limited,INE0CG401037,EQ,544135,active
MUKTAARTS,MUKTAARTS,Mukta Arts Ltd.,INE374B01019,EQ,532357,active
MUNJALAU,MUNJALAU,Munjal Auto Industries Ltd.,INE672B01032,EQ,520059,active
MUNJALSHOW,MUNJALSHOW,Munjal Showa Ltd.,INE577A01027,EQ,520043,active
MURUDCERA,MURUDCERA,Murudeshwar Ceramics Ltd.,INE692B01014,EQ,515037,active
MUTHOOTCAP,MUTHOOTCAP,Muthoot Capital Services Ltd.,INE296G01013,EQ,511766,active
MUTHOOTFIN,MUTHOOTFIN,MUTHOOT FINANCE LIMITED,INE414G01012,EQ,533398,active
MUTHOOTMF,MUTHOOTMF,Muthoot Microfin Limited,INE046W01019,EQ,544055,active
MVGJL,MVGJL,MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,INE0KNT01012,EQ,543995,active
MWL,,Mangalam Worldwide Limited,INE0JYY01011,EQ,,active
NACLIND,NACLIND,NACL Industries Limited,INE295D01020,EQ,524709,active
NAGAFERT,NAGAFERT,NAGARJUNA FERTILIZERS AND CHEMICALS LTD.,INE454M01024,EQ,539917,active
NAGREEKEXP,NAGREEKEXP,Nagreeka Exports Ltd.,INE123B01028,EQ,521109,active
NAHARCAP,NAHARCAP,Nahar Capital & Financial Services Ltd.,INE049I01012,EQ,532952,active
NAHARINDUS,NAHARINDUS,Nahar Industrial Enterprises Ltd,INE289A01011,EQ,519136,active
NAHARPOLY,NAHARPOLY,Nahar Polyfilms Ltd.,INE308A01027,EQ,523391,active
NAHARSPING,NAHARSPING,Nahar Spinning Mills Ltd.,INE290A01027,EQ,500296,active
NAM-INDIA,NAM-INDIA,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,INE298J01013,EQ,540767,active
NATCAPSUQ,NATCAPSUQ,Natural Capsules Ltd.,INE936B01015,EQ,524654,active
NATCOPHARM,NATCOPHARM,Natco Pharma Ltd.,INE987B01026,EQ,524816,active
NATHBIOGEN,NATHBIOGEN,Nath Biogene India Ltd.,INE448G01010,EQ,537291,active
NATIONALUM,NATIONALUM,National Aluminium Co. Ltd.,INE139A01034,EQ,532234,active
NAUKRI,NAUKRI,Info Edge(India) Ltd.,INE663F01032,EQ,532777,active
NAVA,NAVA,NAVA LIMITED,INE725A01030,EQ,513023,active
NAVINFLUOR,NAVINFLUOR,Navin Fluorine International Limited,INE048G01026,EQ,532504,active
NAVKARCORP,NAVKARCORP,Navkar Corporation Limited,INE278M01019,EQ,539332,active
NAVKARURB,NAVKARURB,NAVKAR URBANSTRUCTURE LIMITED,INE268H01044,EQ,531494,active
