symbol_nse,symbol_bse,company_name,isin,nse_series,bse_scrip_code,status
,SUNSHIEL,Sunshield Chemicals Ltd.,INE199E01014,,530845,active
,SUNSKY,Sunsky Logistics Limited,INE10CM01027,,544566,active
,SUNSL,Sunstar Lubricants Ltd.,INE120C01014,,524452,delisted
,SUNSOUI,Sun Source (India) Ltd.,INE320F01013,,517403,delisted
,SUNSS,Sunstar Software Systems Ltd.,INE296B01014,,530575,delisted
SUNTECK,SUNTECK,Sunteck Realty Ltd,INE805D01034,EQ,512179,active
SUNTV,SUNTV,SUN TV NETWORK LIMITED,INE424H01027,EQ,532733,active
,SUNZI,Sunrise Zinc Ltd.,INE541D01019,,531345,delisted
,SUPDF,Superstar Distilleries And Foods Lt,INE543D01015,,507518,delisted
,SUPER,Super Sales India Ltd.,INE091C01017,,512527,active
,SUPERBAK,Super Bakers (India) Ltd.,INE897A01011,,530735,active
,SUPERFORGE,Super Forgings & Steels Ltd.,INE661A01011,,513277,delisted
SUPERHOUSE,SUPERHOUSE,Superhouse limited,INE712B01010,EQ,523283,active
,SUPERIOR,Superior Finlease Limited,INE574R01028,,539835,active
,SUPERIRON,Super Iron Foundry Limited,INE16IQ01014,,544381,active
,SUPERNOVA,Supernova Advertising Limited,INE018Q01010,,780008,suspended
,SUPERSHAKT,Supershakti Metaliks Limited,INE00SY01011,,541701,active
SUPERSPIN,SUPERSPIN,Super Spinning Mills Ltd.,INE662A01027,EQ,521180,active
,SUPERSYN,Super Syncotex (India) Ltd.,INE542D01017,,503297,suspended
,SUPERTEX,Supertex Industries Ltd,INE881B01054,,526133,active
,SUPHA,Supriya Pharmaceuticals Ltd.,INE647C01016,,524784,delisted
,SUPOFDM,Supreme Oriented Films Ltd,INE175E01014,,523273,delisted
SUPRAJIT,SUPRAJIT,Suprajit Engineering Ltd.,INE399C01030,EQ,532509,active
,SUPRAPFSL,Supra Pacific Financial Services Limited,INE268T01015,,540168,active
,SUPRATRE,Supra Trends Limited,INE533B01028,,511539,active
,SUPRDOM,Super Domestic Machines Ltd.,INE215Q01012,,531699,delisted
SUPREME,SUPREME,Supreme Holdings & Hospitality (India) Ltd,INE822E01011,EQ,530677,active
SUPREMEIND,SUPREMEIND,Supreme Industries Ltd.,INE195A01028,EQ,509930,active
,SUPREMEINF,Supreme Infrastructure India Limited,INE550H01011,,532904,active
,SUPREMETEX,Supreme Tex Mart Ltd.,INE651G01027,,531934,delisted
SUPRIYA,SUPRIYA,Supriya Lifescience Limited,INE07RO01027,EQ,543434,active
,SUPRTELE,Supreme Telecom & Network India Ltd,INE310D01019,,531764,delisted
,SUPTANERY,Super Tannery Limited,INE460D01038,,523842,active
,SURAJ,Suraj Products Ltd.,INE069E01019,,518075,active
,SURAJ-RE,Suraj Industries Limited.,INE170U20029,,751047,suspended
SURAJEST,SURAJEST,Suraj Estate Developers Limited,INE843S01025,EQ,544054,active
,SURAJHLD,Suraj Holdings Ltd.,INE388D01015,,530227,delisted
,SURAJINDPP,Suraj Industries Limited.,IN9170U01027,,890226,active
SURAJLTD,SURAJLTD,Suraj Ltd.,INE713C01016,EQ,531638,active
,SURAJPP,Suraj Industries Limited.,IN9170U01019,,890206,delisted
SURAKSHA,SURAKSHA,SURAKSHA DIAGNOSTIC LIMITED,INE877V01027,EQ,544293,active
,SURANACORP,Surana Corporation Ltd.,INE357D01010,,531102,delisted
,SURANAIND,Surana Industries Ltd.,INE659D01019,,513597,delisted
SURANASOL,SURANASOL,Surana Solar Limited,INE272L01022,EQ,533298,active
SURANAT&P,SURANAT&P,Surana Telecom And Power Limited,INE130B01031,EQ,517530,active
,SURATRAML,Surat Trade and Mercantile Limited,INE936A01025,,530185,active
,SURBHIN,Surbhi Industries Limited,INE899E01019,,514260,active
,SURCHIN,Surabhi Chemicals & Investments Ltd,INE401F01037,,512311,delisted
,SURFI,Suryo Foods & Industries Ltd.,INE565E01016,,519604,active
,SURFUNC,Surya Fun City Ltd.,INE122F01013,,532028,delisted
,SURJIND,Suraj Industries Limited.,INE170U01011,,526211,active
,SURJIND-RE,Suraj Industries Limited.,INE170U20011,,750878,suspended
,SURSF,Suryachakra Seafoods Ltd.,INE633C01016,,519411,delisted
,SURSTON,"Suraj Stone Corporation Ltd,",INE272F01016,,531545,delisted
,SURYAAMBA,Suryaamba Spinning Mills Limited,INE360J01011,,533101,active
,SURYACHAKRA,Suryachakra Power Corporation Ltd.,INE274I01016,,532874,suspended
,SURYAGRO,Surya Agroils Ltd.,INE780B01017,,500406,delisted
,SURYAINDIA,Surya India Limited,INE446E01019,,539253,active
,SURYAJYOTI,Suryajyoti Spinning Mills Ltd.,INE411C01017,,521022,delisted
,SURYALA,Suryalata Spinning Mills Ltd.,INE132C01027,,514138,active
SURYALAXMI,SURYALAXMI,Suryalakshmi Cotton Mills Ltd.,INE713B01026,EQ,521200,active
,SURYAPHARM,Surya Pharmaceutical Ltd.,INE249G01020,,532516,delisted
SURYAROSNI,SURYAROSNI,Surya Roshni Ltd.,INE335A01020,EQ,500336,active
,SURYODAL,Suryoday Allo-Metal Powders Ltd.,INE804C01013,,531920,delisted
SURYODAY,SURYODAY,Suryoday Small Finance Bank Limited,INE428Q01011,EQ,543279,active
,SURYOPLA,Suryodaya Plastics Ltd.,INE998B01015,,530753,delisted
,SURYVANSP,Suryavanshi Spinning Mills Ltd.,INE431C01023,,514140,suspended
SUTLEJTEX,SUTLEJTEX,SUTLEJ TEXTILES & INDUSTRIES LIMITED,INE645H01027,EQ,532782,active
,SUUMAYA,SUUMAYA CORPORATION LIMITED,INE0EMB01015,,543274,suspended
SUVEN,SUVEN,Suven Life Sciences Ltd.,INE495B01038,EQ,530239,active
,SUVEN-RE,Suven Life Sciences Ltd.,INE495B20012,,750735,suspended
SUVIDHAA,SUVIDHAA,Suvidhaa Infoserve Limited,INE018401013,EQ,543281,active
SUYOG,SUYOG,Suyog Telematics Limited,INE442P01014,EQ,537259,active
SUZLON,SUZLON,SUZLON ENERGY LTD.,INE040H01021,EQ,532667,active
,SUZLON-RE,SUZLON ENERGY LTD.,INE040H20013,,750734,suspended
,SUZLONPP,SUZLON ENERGY LTD.,IN9040H01011,,890176,delisted
,SVAINDIA,SVA India Ltd,INE763K01014,,531885,active
,SVAMSOF,Svam Software Ltd,INE119B01018,,523722,active
,SVARTCORP,Swasti Vinayaka Art And Heritage Corporation Ltd,INE895A01023,,512257,active
,SVCIND,SVC INDUSTRIES LIMITED,INE038B01010,,524488,active
,SVCRES,SVC Resources Limited,INE254H01044,,512449,delisted
,SVGLOBAL,S V Global Mill Limited,INE159L01013,,535621,active
,SVJ,S.V.J.ENTERPRISES LIMITED,INE0JZS01010,,543799,active
,SVOGL,SVOGL Oil Gas and Energy Limited,INE756B01017,,522175,delisted
,SVPGLOB,SVP GLOBAL TEXTILES LIMITED,INE308E01029,,505590,active
,SVRL,Shri Venkatesh Refineries Limited,INE0HLJ01013,,543373,active
,SVS,SVS VENTURES LIMITED,INE0MID01012,,543745,active
,SW1,SW Investments Limited,INE948K01011,,503659,active
,SWADEIN,Swadeshi Industries Leasing Co. Ltd,INE716M01034,,506863,active
,SWADHATURE,Swadha Nature Limited,INE0P4R01017,,531039,suspended
,SWADPOL,Swadeshi Polytex Ltd.,INE243N01029,,503816,active
,SWAGRO,Swarnajyothi Agrotech & Power Limited,INE846A01026,,590090,delisted
,SWAGTAM,Swagtam Trading & Services Limited,INE150R01019,,539406,active
,SWAIVAN,Swaika Vanaspati Products Limited,INE677F01016,,519343,delisted
,SWANAGRO,New Swan Multitech Limited,INE0GEN01012,,544082,active
SWANCORP,SWANCORP,Swan Corp Limited,INE665A01038,EQ,503310,active
,SWANDEF,SWAN DEFENCE AND HEAVY INDUSTRIES LIMITED,INE542F01020,,533107,suspended
SWARAJENG,SWARAJENG,Swaraj Engines Ltd.,INE277A01016,EQ,500407,active
,SWARNSAR,SWARNSARITA JEWELS INDIA LIMITED,INE967A01012,,526365,active
,SWASTH,Swasth Foodtech India Limited,INE0TIR01017,,544368,active
,SWASTIKA,Swastika Investmart Ltd,INE691C01022,,530585,active
,SWASTIKAAL,Swastika Castal Limited,INE0PTF01017,,544452,active
,SWASTIVI,Swasti Vinayaka Synthetics Ltd.,INE804A01025,,510245,active
,SWATIPRO,Swati Projects Limited,INE210F01016,,543914,active
SWELECTES,SWELECTES,Swelect Energy Systems Limited,INE409B01013,EQ,532051,active
SWIGGY,SWIGGY,SWIGGY LIMITED,INE00H001014,EQ,544285,active
,SWISSM-RE,SWISS MILITARY CONSUMER GOODS LIMITED,INE010C20025,,750724,suspended
,SWISSM-RE1,SWISS MILITARY CONSUMER GOODS LIMITED,INE010C20033,,750888,suspended
,SWISSMIL-RE,SWISS MILITARY CONSUMER GOODS LIMITED,INE010C20017,,750682,suspended
,SWISSMLTRY,SWISS MILITARY CONSUMER GOODS LIMITED,INE010C01025,,523558,active
,SWITCHTE,Switching Technologies Gunther Ltd.,INE311D01017,,517201,active
,SWOJAS,SWOJAS FOODS LIMITED,INE295B01016,,530217,active
,SWORDEDGE,Sword-Edge Commercials Limited,INE093G01022,,512359,suspended
,SWRNASE,Swarna Securities Ltd.,INE595G01018,,531003,active
SWSOLAR,SWSOLAR,STERLING AND WILSON RENEWABLE ENERGY LIMITED,INE00M201021,EQ,542760,active
,SYBLY,Sybly Industries Ltd.,INE080D01042,,531499,active
,SYGENTA,Syngenta India Ltd.,INE402C01016,,532409,delisted
,SYLPH,Sylph Technologies Ltd,INE706F01021,,511447,active
,SYLPH-RE,Sylph Technologies Ltd,INE706F20013,,750999,suspended
,SYMBIOX,Symbiox Investment & Trading Co. Ltd.,INE653R01012,,539278,active
SYMPHONY,SYMPHONY,Symphony Limited,INE225D01027,EQ,517385,active
,SYNCOM,Syncom Healthcare Limited,INE602K01014,,533157,delisted
SYNCOMF,SYNCOMF,Syncom Formulations (India) Ltd.,INE312C01025,EQ,524470,active
,SYNDIBANK,Syndicate Bank,INE667A01018,,532276,delisted
,SYNERGY,Synergy Cosmetics (Exim) Ltd.,INE198D01018,,531115,delisted
SYNGENE,SYNGENE,Syngene International Limited,INE398R01022,EQ,539268,active
,SYNPP,Syndicate Bank,IN9667A01024,,890035,delisted
,SYNTHCHEM,Synthetics & Chemicals Ltd.,INE024A01012,,506660,delisted
,SYNTHFO,Synthiko Foils Ltd.,INE363L01045,,513307,active
SYRMA,SYRMA,Syrma SGS Technology Limited,INE0DYJ01015,EQ,543573,active
,SYSCHEM,Syschem (India) Ltd.,INE121D01036,,531173,active
,SYSCHEM-RE,Syschem (India) Ltd.,INE121D20010,,750810,suspended
,SYSCO,Sysco Industries Limited,INE410U01011,,539842,delisted
,SYSTELIN,Systel Infotech Ltd.,INE919E01023,,531418,delisted
,SYSTEMATIC,SYSTEMATIC INDUSTRIES LIMITED,INE1KLZ01011,,544541,active
SYSTMTXC,SYSTMTXC,Systematix Corporate Services Ltd.,INE356B01024,EQ,526506,active
,SYTIXSE,Systematix Securities Ltd.,INE07P301011,,531432,active
,TAALENT,TAAL Enterprises Limited,INE524T01011,,539956,active
,TAAZAINT2,Taaza International Limited,INE392H01018,,590114,delisted
,TACENT,Tacent Projects Limited,INE149D01011,,531887,suspended
,TAFNCCPEQ,Tata Finance Ltd,IN9265A01035,,532465,delisted
,TAHMARENT,TAHMAR ENTERPRISES LIMITED,INE385D01029,,516032,active
,TAHYDDM,Tata Hydro Electric Power Supply Co,INE246A01011,,500409,delisted
,TAICHONG,Tai Chonbang Textile Industries Ltd,INE913B01014,,514464,delisted
,TAIIND,Tai Industries Ltd.,INE358D01018,,519483,active
TAINWALCHM,TAINWALCHM,Tainwala Chemicals & Plastics Ltd,INE123C01018,EQ,507785,active
TAJGVK,TAJGVK,Taj GVK Hotels & Resorts Ltd.,INE586B01026,EQ,532390,active
,TAKE,Take Solutions Ltd,INE142I01023,,532890,active
,TAKSHEEL,Taksheel Solutions Ltd,INE889I01011,,533639,delisted
,TAKYON,TAKYON NETWORKS LIMITED,INE14OX01013,,544471,active
TALBROAUTO,TALBROAUTO,Talbros Automotive Components Ltd.,INE187D01029,EQ,505160,active
,TALBROSENG,TALBROS ENGINEERING LIMITED,INE717E01013,,538987,active
,TALWALKARS,TALWALKARS BETTER VALUE FITNESS LIMITED,INE502K01016,,533200,suspended
,TALWGYM,TALWALKARS HEALTHCLUBS LIMITED,INE627Z01019,,541545,suspended
,TAMBOLIIN,TAMBOLI INDUSTRIES LIMITED,INE864J01012,,533170,active
,TAMJAIM,Tamilnadu Jaibharat Mills Ltd,INE868H01017,,521038,delisted
,TANAA,Taneja Aerospace & Aviation Ltd.,INE692C01020,,522229,active
,TANFACIND,TANFAC Industries Ltd.,INE639B01015,,506854,active
TANLA,TANLA,TANLA PLATFORMS LIMITED,INE483C01032,EQ,532790,active
,TANVI,Tanvi Foods (India) Limited,INE978V01015,,540332,active
,TAPARIA,Taparia Tools Ltd.,INE614R01014,,505685,active
,TARAI,Tarai Foods Ltd.,INE906C01016,,519285,active
,TARAJEWELS,Tara Jewels Limited,INE799L01016,,534756,delisted
,TARANG,Tarang Projects and Consultant Limited.,INE538P01019,,538287,delisted
,TARAPUR,TARAPUR TRANSFORMERS LIMITED,INE747K01017,,533203,active
TARC,TARC,TARC LIMITED,INE0EK901012,EQ,543249,active
TARIL,TARIL,Transformers and Rectifiers (India) Limited,INE763I01026,EQ,532928,active
,TARINI,Tarini International Limited,INE849M01017,,538496,active
TARMAT,TARMAT,Tarmat Limited,INE924H01018,EQ,532869,active
TARSONS,TARSONS,Tarsons Products Limited,INE144Z01023,EQ,543399,active
,TASHIND,Tashi India Ltd.,INE552H01017,,512271,active
,TASSLDM,Tata SSL Ltd,INE675A01011,,500396,delisted
TASTYBITE,TASTYBITE,Tasty Bite Eatables Ltd.,INE488B01017,EQ,519091,active
TATACAP,TATACAP,Tata Capital Limited,INE976I01016,EQ,544574,active
TATACHEM,TATACHEM,Tata Chemicals Ltd,INE092A01019,EQ,500770,active
,TATACOFFEE,Tata Coffee Ltd,INE493A01027,,532301,delisted
TATACOMM,TATACOMM,Tata Communications Limited,INE151A01013,EQ,500483,active
,TATACON-RE,TATA CONSUMER PRODUCTS LIMITED,INE192A20017,,750885,suspended
TATACONSUM,TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,INE192A01025,EQ,500800,active
TATAELXSI,TATAELXSI,Tata Elxsi Ltd,INE670A01012,EQ,500408,active
,TATAFIN,Tata Finance Ltd,INE265A01011,,511231,delisted
,TATAINFOTE,Tata Infotech Limited.,INE194A01013,,504290,delisted
TATAINVEST,TATAINVEST,Tata Investment Corporation Ltd.,INE672A01026,EQ,501301,active
,TATAMETALI,Tata Metaliks Ltd,INE056C01010,,513434,delisted
,TATAMTRDVR,TATA MOTORS PASSENGER VEHICLES LIMITED,IN9155A01020,,570001,delisted
TATAPOWER,TATAPOWER,Tata Power Co. Ltd,INE245A01021,EQ,500400,active
TATASTEEL,TATASTEEL,TATA STEEL LIMITED,INE081A01020,EQ,500470,active
,TATASTEELPP,TATA STEEL LIMITED,IN9081A01010,,890144,suspended
,TATASTLBSL,TATA STEEL BSL LIMITED,INE824B01021,,500055,delisted
,TATASTLLP,TATA STEEL LONG PRODUCTS LIMITED,INE674A01014,,513010,delisted
TATATECH,TATATECH,Tata Technologies Limited,INE142M01025,EQ,544028,active
,TATAV,Tata Advanced Materials Ltd.,INE097C01014,,526646,delisted
,TATAYODOGA,Tayo Rolls Ltd.,INE895C01011,,504961,suspended
,TATCP,Tata Construction & Projects ltd.,INE312D01015,,505252,delisted
,TATFINCDM,Tata Finance Ltd,INE265A04015,,710041,delisted
,TATIAGLOB,Tatia Global Vennture Limited,INE083G01031,,521228,active
TATVA,TATVA,Tatva Chintan Pharma Chem Limited,INE0GK401011,EQ,543321,active
,TAVERNIER,Tavernier Resources Limited,INE355H01015,,531190,active
TBOTEK,TBOTEK,TBO TEK LIMITED,INE673O01025,EQ,544174,active
TBZ,TBZ,Tribhovandas Bhimji Zaveri Limited,INE760L01018,EQ,534369,active
,TCC,TCC CONCEPT LIMITED,INE887D01016,,512038,active
,TCFCFINQ,TCFC Finance Ltd,INE389D01013,,532284,active
TCI,TCI,Transport Corporation of India Ltd,INE688A01022,EQ,532349,active
,TCIDEVELOP,TCI Developers Limited,INE662L01016,,533393,delisted
TCIEXP,TCIEXP,TCI Express Limited,INE586V01016,EQ,540212,active
TCIFINANCE,TCIFINANCE,TCI Finance Limited,INE911B01018,EQ,501242,active
,TCIIND,TCI Industries Ltd.,INE920B01019,,532262,active
,TCM-RE,TCM Ltd.,INE034F20010,,750711,suspended
,TCMLMTD,TCM Ltd.,INE034F01010,,524156,active
,TCNSBRANDS,TCNS Clothing Co. Limited,INE778U01029,,541700,delisted
TCPLPACK,TCPLPACK,TCPL Packaging Limited,INE822C01015,EQ,523301,active
TCS,TCS,Tata Consultancy Services Ltd.,INE467B01029,EQ,532540,active
TDPOWERSYS,TDPOWERSYS,TD Power Systems Ltd,INE419M01027,EQ,533553,active
,TDSL,Tasty Dairy Specialities Limited,INE773Y01014,,540955,active
,TEAM24,TEAM24 CONSUMER PRODUCTS LIMITED,INE601A01017,,500458,active
TEAMGTY,TEAMGTY,TEAM INDIA GUARANTY LIMITED,INE289C01025,EQ,511559,active
TEAMLEASE,TEAMLEASE,TeamLease Services Limited,INE985S01024,EQ,539658,active
,TEATIME,Tea Time Ltd.,INE237U01018,,512011,delisted
,TECH,Aditya Birla Sun Life Mutual Fund,INF209KB11D8,,543472,active
,TECHCON,Technojet Consultants Ltd.,INE881P01013,,509917,active
,TECHELE,Techno Electric & Engg. Co. Ltd.,INE470B01023,,505397,delisted
,TECHFOR,Techno Forge Limited,INE305I01018,,522142,delisted
,TECHIN,TECHINDIA NIRMAN LIMITED,INE778A01021,,526576,suspended
,TECHKGREEN,TECHKNOWGREEN SOLUTIONS LIMITED,INE0P4P01011,,543991,active
TECHM,TECHM,Tech Mahindra Limited,INE669C01036,EQ,532755,active
,TECHNICHEM,TECHNICHEM ORGANICS LIMITED,INE0ZHT01012,,544327,active
,TECHNO,Techno Electric And Engineering Co Ltd,INE286K01024,,533281,delisted
TECHNOE,TECHNOE,Techno Electric & Engineering Company Limited,INE285K01026,EQ,542141,active
,TECHNOFAB,TECHNOFAB ENGINEERING LIMITED,INE509K01011,,533216,suspended
,TECHNOPACK,Technopack Polymers Limited,INE0MXP01015,,543656,active
,TECHNVISN,TechNVision Ventures Limited,INE314H01012,,501421,active
,TECHTREK,TechTrek India Limited,INE892N01015,,513153,suspended
TECILCHEM,TECILCHEM,Tecil Chemicals & Hydro Power Limit,INE014B01011,EQ,506680,active
,TECPO,Techtran Polylenses Ltd.,INE020C01016,,523455,delisted
,TECPRO,Tecpro Systems Ltd,INE904H01010,,533266,delisted
,TEEAI,Teesta Agro Industries Ltd,INE757D01011,,524204,active
,TEEM,Teem Laboratories Ltd.,INE202D01018,,507761,delisted
TEGA,TEGA,Tega Industries Limited,INE011K01018,EQ,543413,active
TEJASNET,TEJASNET,Tejas Networks Limited,INE010J01012,EQ,540595,active
,TEJASSVI,TEJASSVI AAHARAM LIMITED,INE173E01019,,531628,active
,TEJINFOWAY,TEJ INFOWAYS LIMITED,INE530C01014,,538793,delisted
,TEJNAKSH,Tejnaksh Healthcare Limited,INE030T01027,,539428,active
,TELE18EQPP,Television Eighteen India Ltd.,IN9889A01073,,890133,delisted
,TELECABL,Telephone Cables Ltd,INE745C01018,,517159,suspended
,TELECANOR,TeleCanor Global Limited,INE381G01013,,530595,active
,TELEDATAGL,Tele Data Informatics Ltd.,INE480B01022,,532358,delisted
,TELEDATAIT,Teledata Technology Solutions Limited,INE391I01018,,533089,delisted
,TELEMARINE,Teledata Marine Solutions Ltd.,INE473I01014,,533462,delisted
,TELGE,TELGE PROJECTS LIMITED,INE0SRP01014,,544544,active
,TELOGICA,TELOGICA LIMITED,INE778I01024,,532975,active
,TEMPTFD,Temptation Foods Limited,INE244I01019,,519228,delisted
TENNIND,TENNIND,Tenneco Clean Air India Limited,INE19RI01016,EQ,544612,active
,TENTIMETAL,Tentiwala Metal Products Limited,INE486P01011,,537119,delisted
,TERAI,Terai Tea Co. Ltd.,INE390D01011,,530533,active
,TERASOFT,Tera Software Ltd.,INE482B01010,,533982,active
,TERRAFORM,Terraform Magnum Limited,INE122V01010,,506162,active
,TERRAREAL,Terraform Realstate Limited,INE123V01018,,512157,active
,TERRASCOPE,TERRASCOPE VENTURES LIMITED,INE346M01022,,513305,delisted
,TERRUZZI,Terruzzi Fercalx India Limited,INE699C01017,,522080,delisted
,TERRYGOL,Terrygold (India) Ltd.,INE995B01011,,514478,delisted
,TEXELIN,Texel Industries Ltd.,INE594V01028,,526638,active
,TEXELIN-RE,Texel Industries Ltd.,INE594V20010,,750666,suspended
,TEXELINPP,Texel Industries Ltd.,IN9594V01018,,890155,delisted
TEXINFRA,TEXINFRA,Texmaco Infrastructure & Holdings Ltd,INE435C01024,EQ,505400,active
TEXMOPIPES,TEXMOPIPES,Texmo Pipes and Products Limited,INE141K01013,EQ,533164,active
,TEXPI,Texplast Industries Ltd.,INE544D01013,,530635,delisted
TEXRAIL,TEXRAIL,Texmaco Rail & Engineering Limited,INE621L01012,EQ,533326,active
,TEXTOOL,Textool Company Ltd,INE677A01017,,522116,delisted
,TEZPORE,Tezpore Tea Company Ltd,INE846B01016,,590045,delisted
TFCILTD,TFCILTD,Tourism Finance Corpn. Of India Ltd,INE305A01023,EQ,526650,active
TFL,TFL,Transwarranty Finance Limited,INE804H01012,EQ,532812,active
,TFL-RE,Transwarranty Finance Limited,INE804H20012,,750737,suspended
,TFLL,Tirupati Fin-Lease Ltd.,INE027S01017,,539488,active
,TFLPP,Transwarranty Finance Limited,IN9804H01010,,890177,delisted
,TFSL,Typhoon Financial Services Limited,INE761R01013,,539468,active
TGBHOTELS,TGBHOTELS,TGB Banquets and Hotels Limited,INE797H01018,EQ,532845,active
,TGIF,TGIF AGRIBUSINESS LIMITED,INE0SMU01015,,544175,active
,TGVSL,TGV SRAAC LIMITED,INE284B01028,,507753,active
,THACKER,Thacker & Co. Ltd.,INE077P01034,,509945,active
,THAES,Thana Electric Supply Co. Ltd.,INE451E01019,,501756,delisted
,THAKDEV,Thakker's Developers Ltd.,INE403F01017,,526654,active
,THAKKERS,THAKKERS GROUP LIMITED,INE04VT01017,,507530,active
,THAKRAL,Thakral Services (India) Limited,INE190F01028,,509015,active
,THAMBBI,Thambbi Modern Spinning Mills Ltd.,INE830D01016,,514484,delisted
,THAMBBI-RE,Thambbi Modern Spinning Mills Ltd.,INE830D20016,,750747,delisted
,THANG-RE,Thangamayil Jewellery Limited,INE085J20014,,750958,suspended
THANGAMAYL,THANGAMAYL,Thangamayil Jewellery Limited,INE085J01014,EQ,533158,active
THEINVEST,THEINVEST,THE INVESTMENT TRUST OF INDIA LIMITED,INE924D01017,EQ,530023,active
THELEELA,THELEELA,Leela Palaces Hotels & Resorts Limited,INE0AQ201015,EQ,544408,active
THEMISMED,THEMISMED,Themis Medicare Ltd.,INE083B01024,EQ,530199,active
THERMAX,THERMAX,Thermax Ltd.,INE152A01029,EQ,500411,active
,THEWEST,Western India Cottons Ltd.,INE078F01017,,532026,delisted
,THINK-RE,THINKINK PICTUREZ LIMITED,INE365S20011,,750916,suspended
,THINKINK,THINKINK PICTUREZ LIMITED,INE365S01045,,539310,active
,THIRUSUGAR,THIRU AROORAN SUGARS LTD,INE409A01015,,507450,delisted
THOMASCOOK,THOMASCOOK,Thomas Cook (India) Ltd.,INE332A01027,EQ,500413,active
THOMASCOTT,THOMASCOTT,THOMAS SCOTT (INDIA) LIMITED,INE480M01011,EQ,533941,active
,THOMASPSA,Thomas Cook (India) Ltd.,INE332A04013,,700118,delisted
,THREEMPAPE,THREE M PAPER BOARDS LIMITED,INE0UK501010,,544214,active
,THRIVE,THRIVE FUTURE HABITATS LIMITED,INE628D01014,,523120,active
,THRPRE,Thermax Ltd.,INE152A04015,,700084,delisted
THYROCARE,THYROCARE,Thyrocare Technologies Limited,INE594H01019,EQ,539871,active
TI,TI,Tilaknagar Industries Ltd,INE133E01013,EQ,507205,active
,TIAANC,TIAAN CONSUMER LIMITED,INE864T01011,,540108,suspended
,TICL,TWAMEV CONSTRUCTION AND INFRASTRUCTURE LIMITED,INE388G01026,,532738,active
,TIERRA,Tierra Agrotech Limited,INE05CY01014,,543531,active
,TIERRA-RE,Tierra Agrotech Limited,INE05CY20014,,750840,suspended
TIGERLOGS,TIGERLOGS,Tiger Logistics (India) Limited,INE906O01029,EQ,536264,active
,TIGLOB,T & I Global Ltd.,INE811B01010,,522294,active
,TIHIL,TRANS INDIA HOUSE IMPEX LIMITED,INE502D01011,,523752,active
,TIHIL-RE,TRANS INDIA HOUSE IMPEX LIMITED,INE502D20011,,750985,suspended
TIIL,TIIL,Technocraft Industries (India) Ltd.,INE545H01011,EQ,532804,active
TIINDIA,TIINDIA,Tube Investments of India Ltd,INE974X01010,EQ,540762,active
TIJARIA,TIJARIA,TIJARIA POLYPIPES LIMITED,INE440L01017,EQ,533629,active
TIL,TIL,TIL Ltd.,INE806C01018,EQ,505196,active
,TIL-RE,TIL Ltd.,INE806C20018,,750851,suspended
,TILAK,Tilak Ventures Limited,INE026L01022,,503663,active
,TILAK-RE,Tilak Ventures Limited,INE026L20022,,750698,suspended
,TILAK-RE1,Tilak Ventures Limited,INE026L20030,,750909,suspended
,TILAKPP,Tilak Ventures Limited,IN9026L01012,,890165,delisted
,TIMBOR,Timbor Home Limited,INE346L01016,,533444,delisted
,TIMEBDM,Times Bank Ltd,INE684A01013,,532252,delisted
,TIMES-RE,Times Green Energy (India) Limited,INE0B6120012,,751054,suspended
,TIMESGREEN,Times Green Energy (India) Limited,INE0B6101012,,543310,active
TIMETECHNO,TIMETECHNO,Time Technoplast Limited,INE508G01029,EQ,532856,active
,TIMEX,Timex Group India Ltd,INE064A01026,,500414,active
TIMKEN,TIMKEN,Timken India Ltd,INE325A01013,EQ,522113,active
TINNARUBR,TINNARUBR,Tinna Rubber and Infrastructure Limited,INE015C01016,EQ,530475,active
,TINPLATE,Tinplate Company of India Ltd.,INE422C01014,,504966,delisted
TIPSFILMS,TIPSFILMS,Tips Films Limited,INE0LQS01015,EQ,543614,active
TIPSMUSIC,TIPSMUSIC,TIPS MUSIC LIMITED,INE716B01029,EQ,532375,active
,TIRFOAM,TIRUPATI FOAM LTD.,INF115G01015,,590035,delisted
,TIRIN,Tirupati Industries (India) Ltd,INE329E01017,,531547,suspended
,TIRSARJ,Tirupati Sarjan Ltd.,INE297J01023,,531814,active
,TIRTPLS,Tirth Plastic Ltd.,INE008N01018,,526675,active
,TIRUFIN,Tirupati Fincorp Limited,INE642O01012,,539008,suspended
,TIRUFOAM,TIRUPATI FOAM LIMITED,INE115G01015,,540904,active
TIRUMALCHM,TIRUMALCHM,Thirumalai Chemicals Ltd.,INE338A01024,EQ,500412,active
,TIRUPATIIN,TIRUPATI INNOVAR LIMITED,INE812Q01016,,539040,active
,TIRUPATIINK,Tirupati Inks Limited,INE493K01018,,533258,delisted
,TIRUPATIRE,TIRUPATI INNOVAR LIMITED,INE812Q20016,,750971,suspended
,TIRUSTA,Tirupati Starch & Chemicals Ltd.,INE314D01011,,524582,active
,TITAANIUM,Titaanium Ten Enterprise Limited,INE120V01014,,539985,active
TITAGARH,TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,INE615H01020,EQ,532966,active
,TITAGRST,Titagarh Steels Limited,INE824A01023,,500416,delisted
TITAN,TITAN,Titan Company Limited,INE280A01028,EQ,500114,active
,TITANBIO,Titan Bio-Tech Ltd.,INE150C01011,,524717,active
,TITANI-RE,TITAN INTECH LIMITED,INE807M20015,,751053,suspended
